,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,x,y,z,N1_X,N1_Y,N1_Z,N2_X,N2_Y,N2_Z,N3_X,N3_Y,N3_Z,N4_X,N4_Y,N4_Z,N5_X,N5_Y,N5_Z,N6_X,N6_Y,N6_Z,Terra_X,Terra_Y,Terra_Z,r,fim
258,-7.0712127079244615e-15,1.1082840725024248,0.37679501639822455,,,,,,2022-05-10 18:43:10,,,,0.9298486579830575,0.16417501231028045,0.329284130470975,-0.36794221454884296,0.41489643980714563,0.8321535140755273,-0.9298486579830575,-0.16417501231028045,-0.329284130470975,0.36794221454884296,-0.41489643980714563,-0.8321535140755273,6.328271222586514e-15,0.8949343604802952,-0.446197815359651,-6.328271222586514e-15,-0.8949343604802952,0.446197815359651,-829.5695682945717,6044.553117300899,1796.1116547661907,,1
259,-7.04019861705573e-15,1.1082840724922098,0.39037945738933666,,,,,,2022-05-10 18:43:20,,,,0.9247647279694571,0.1697958272211468,0.34055774101004155,-0.380539351320696,0.4126280013500897,0.8276037304158641,-0.9247647279694571,-0.1697958272211468,-0.34055774101004155,0.380539351320696,-0.4126280013500897,-0.8276037304158641,6.30051564697694e-15,0.8949343604757373,-0.44619781536879266,-6.30051564697694e-15,-0.8949343604757373,0.44619781536879266,-1227.3771165497062,6045.57881403618,1550.6448502539813,,1
260,-7.164254980306582e-15,1.108284072481995,0.4039638983804487,,,,,,2022-05-10 18:43:30,,,,0.9195101472373027,0.17538530899523355,0.3517685069989641,-0.3930662655680767,0.41028341891512954,0.8229012255645743,-0.9195101472373027,-0.17538530899523355,-0.3517685069989641,0.3930662655680767,-0.41028341891512954,-0.8229012255645743,6.411537949053132e-15,0.8949343604711794,-0.44619781537793435,-6.411537949053132e-15,-0.8949343604711794,0.44619781537793435,-1618.8907865525805,5897.1044775674745,1752.2780159022261,,1
261,-7.164254980261298e-15,1.1082840724717804,0.41754833937156094,,,,,,2022-05-10 18:43:40,,,,0.9140858854364423,0.18094242618199613,0.3629143596680189,-0.4055206456468959,0.40786312515790357,0.818046867294627,-0.9140858854364423,-0.18094242618199613,-0.3629143596680189,0.4055206456468959,-0.40786312515790357,-0.818046867294627,6.4115379489799536e-15,0.8949343604666217,-0.44619781538707565,-6.4115379489799536e-15,-0.8949343604666217,0.44619781538707565,-1981.883817073971,5856.274352878824,1501.9156460231936,,1
262,-7.1022267985691255e-15,1.1082840724615668,0.4311327803626733,,,,,,2022-05-10 18:43:50,,,,0.9084929435286835,0.18646615330326297,0.37399324222620967,-0.41790019329809874,0.4053675667053789,0.8130415514011395,-0.9084929435286835,-0.18646615330326297,-0.37399324222620967,0.41790019329809874,-0.4053675667053789,-0.8130415514011395,6.356026797833995e-15,0.8949343604620644,-0.44619781539621617,-6.356026797833995e-15,-0.8949343604620644,0.44619781539621617,-2336.7108510347057,5673.446929461387,1685.783297721774,,1
263,-7.0401986168777325e-15,1.1082840724513527,0.44471722135378533,,,,,,2022-05-10 18:44:00,,,,0.9027323536030829,0.19195547104247176,0.38500311024081524,-0.43020262407177223,0.4027972040734344,0.8078862015360737,-0.9027323536030829,-0.19195547104247176,-0.38500311024081524,0.43020262407177223,-0.4027972040734344,-0.8078862015360737,6.3005156466892976e-15,0.8949343604575069,-0.4461978154053571,-6.3005156466892976e-15,-0.8949343604575069,0.4461978154053571,-2655.0391984940193,5602.7105122949615,1436.681717122674,,1
264,-6.978170435187127e-15,1.1082840724411387,0.4583016623448977,,,,,,2022-05-10 18:44:10,,,,0.8968051786854891,0.19740936643276785,0.3959419320146592,-0.4424256677487054,0.4001525115818763,0.80258176903779,-0.8968051786854891,-0.19740936643276785,-0.3959419320146592,0.4424256677487054,-0.4001525115818763,-0.80258176903779,6.245004495545871e-15,0.8949343604529494,-0.446197815414498,-6.245004495545871e-15,-0.8949343604529494,0.446197815414498,2913.852298150065,5604.298185764256,789.9389561037391,,1
265,-6.97817043514302e-15,1.1082840724309246,0.4718861033360098,,,,,,2022-05-10 18:44:20,,,,0.8907125125423798,0.20282683304393093,0.4068076889610252,-0.45456706875932057,0.397433977266913,0.7971292327554936,-0.8907125125423798,-0.20282683304393093,-0.4068076889610252,0.45456706875932057,-0.397433977266913,-0.7971292327554936,6.2450044954745956e-15,0.8949343604483919,-0.4461978154236389,-6.2450044954745956e-15,-0.8949343604483919,0.4461978154236389,2630.386585724373,5705.5687151526145,1018.2095267121766,,1
266,-6.885128162630925e-15,1.10828407242071,0.48547054432712183,,,,,,2022-05-10 18:44:30,,,,0.8844554794790226,0.20820687116809705,0.41759837597615695,-0.4666245865999051,0.3946421027910948,0.7915295988686024,-0.8844554794790226,-0.20820687116809705,-0.41759837597615695,0.4666245865999051,-0.3946421027910948,-0.7915295988686024,6.161737768797937e-15,0.8949343604438341,-0.4461978154327804,-6.161737768797937e-15,-0.8949343604438341,0.4461978154327804,2291.9712930957644,5878.737034363438,828.9615758318456,,1
267,-7.195269070812064e-15,1.108284072410495,0.49905498531823406,,,,,,2022-05-10 18:44:40,,,,0.8780352341320034,0.21354848800423698,0.42831200180926793,-0.47859599624605936,0.39177740335073924,0.7857839007010732,-0.8780352341320034,-0.21354848800423698,-0.42831200180926793,0.47859599624605936,-0.39177740335073924,-0.7857839007010732,6.4392935240757e-15,0.8949343604392762,-0.4461978154419221,-6.4392935240757e-15,-0.8949343604392762,0.4461978154419221,1961.796871904675,5958.706254923222,1063.5661145437625,,1
268,-7.133240889122041e-15,1.1082840724002794,0.512639426309346,,,,,,2022-05-10 18:44:50,,,,0.8714529612561561,0.21885069784136452,0.43894658942999454,-0.49047908856329075,0.38884040758086075,0.7798931985307178,-0.8714529612561561,-0.21885069784136452,-0.43894658942999454,0.49047908856329075,-0.38884040758086075,-0.7798931985307178,6.383782372933214e-15,0.8949343604347181,-0.4461978154510644,-6.383782372933214e-15,-0.8949343604347181,0.4461978154510644,1585.5549255482986,6101.21907856526,860.6420288110853,,1
269,-7.164254979899026e-15,1.1082840723900644,0.5262238673004583,,,,,,2022-05-10 18:45:00,,,,0.864709875505935,0.22411252224043074,0.4495001763932276,-0.5022716707146744,0.3858316574576179,0.773858579393546,-0.864709875505935,-0.22411252224043074,-0.4495001763932276,0.5022716707146744,-0.3858316574576179,-0.773858579393546,6.411537948394525e-15,0.8949343604301602,-0.4461978154602061,-6.411537948394525e-15,-0.8949343604301602,0.4461978154602061,1214.1282007147202,6147.2615129895685,1097.3583946422712,,1
270,-7.28831134314125e-15,1.108284072379849,0.5398083082915706,,,,,,2022-05-10 18:45:10,,,,0.8578072212112696,0.22933299021488224,0.459970815201248,-0.5139715665655056,0.3827517081983034,0.7676811568831691,-0.8578072212112696,-0.22933299021488224,-0.459970815201248,0.5139715665655056,-0.3827517081983034,-0.7676811568831691,6.522560250456776e-15,0.8949343604256021,-0.44619781546934817,-6.522560250456776e-15,-0.8949343604256021,0.44619781546934817,811.6794179065951,6247.358919685047,881.475626664985,,1
271,-7.226283161451816e-15,1.1082840723696339,0.5533927492826826,,,,,,2022-05-10 18:45:20,,,,0.8507462721479426,0.23451113840984006,0.47035657366310885,-0.5255766170848725,0.379601128158884,0.7613620709453051,-0.8507462721479426,-0.23451113840984006,-0.47035657366310885,0.5255766170848725,-0.379601128158884,-0.7613620709453051,6.467049099315242e-15,0.8949343604210441,-0.4461978154784901,-6.467049099315242e-15,-0.8949343604210441,0.4461978154784901,411.3331373470633,6248.430924321811,1115.4919106423251,,1
272,-7.319325433870591e-15,1.108284072359419,0.5669771902737946,,,,,,2022-05-10 18:45:30,,,,0.8435283313025354,0.2396460112798715,0.48065553525119,-0.5370846807440706,0.37638049872912177,0.7549024876674187,-0.8435283313025354,-0.2396460112798715,-0.48065553525119,0.5370846807440706,-0.37638049872912177,-0.7549024876674187,6.550315825841098e-15,0.8949343604164862,-0.4461978154876318,-6.550315825841098e-15,-0.8949343604164862,0.4461978154876318,0.0,6298.433365782791,888.7614604356453,,1
273,-7.567438160394642e-15,1.1082840723492031,0.5805616312649067,,,,,,2022-05-10 18:45:40,,,,0.8361547306319815,0.24473666126532215,0.4908657994548626,-0.548493633911788,0.3730904142252872,0.7483035990635386,-0.8361547306319815,-0.24473666126532215,-0.4908657994548626,0.548493633911788,-0.3730904142252872,-0.7483035990635386,6.772360430029596e-15,0.894934360411928,-0.4461978154967743,-6.772360430029596e-15,-0.894934360411928,0.4461978154967743,-411.3331373470633,6248.430924321811,1115.4919106423251,,1
274,-7.815550886915563e-15,1.1082840723389886,0.5941460722560193,,,,,,2022-05-10 18:45:50,,,,0.8286268308177763,0.24978214896717071,0.5009854821311996,-0.5598013712459879,0.3697314817804852,0.7415666228542911,-0.8286268308177763,-0.24978214896717071,-0.5009854821311996,0.5598013712459879,-0.3697314817804852,-0.7415666228542911,6.994405034213035e-15,0.8949343604073703,-0.4461978155059156,-6.994405034213035e-15,-0.8949343604073703,0.4461978155059156,-811.6794179065951,6247.358919685047,881.475626664985,,1
275,-7.75352270522437e-15,1.1082840723287744,0.6077305132471316,,,,,,2022-05-10 18:46:00,,,,0.8209460210148841,0.25478154332038294,0.5110127158526618,-0.5710058060824158,0.3663043212326227,0.7346928022421876,-0.8209460210148841,-0.25478154332038294,-0.5110127158526618,0.5710058060824158,-0.3663043212326227,-0.7346928022421876,6.938893883068658e-15,0.8949343604028127,-0.4461978155150567,-6.938893883068658e-15,-0.8949343604028127,0.4461978155150567,-1214.1282007147202,6147.2615129895685,1097.3583946422712,,1
276,-7.691494523533955e-15,1.1082840723185592,0.6213149542382437,,,,,,2022-05-10 18:46:10,,,,0.8131137185953914,0.2597339217657237,0.5209456502517049,-0.5821048708196614,0.36280956501002515,0.7276834056822112,-0.8131137185953914,-0.2597339217657237,-0.5209456502517049,0.5821048708196614,-0.36280956501002515,-0.7276834056822112,6.883382731925539e-15,0.8949343603982547,-0.44619781552419857,-6.883382731925539e-15,-0.8949343603982547,0.44619781552419857,-1585.5549255482986,6101.21907856526,860.6420288110853,,1
277,-7.629466341844326e-15,1.1082840723083445,0.6348993952293557,,,,,,2022-05-10 18:46:20,,,,0.8051313688869531,0.26463837041999977,0.5307824523622346,-0.5930965173007011,0.35924785801472997,0.7205397266477452,-0.8051313688869531,-0.26463837041999977,-0.5307824523622346,0.5930965173007011,-0.35924785801472997,-0.7205397266477452,6.827871580783691e-15,0.8949343603936969,-0.4461978155333401,-6.827871580783691e-15,-0.8949343603936969,0.4461978155333401,-1961.7968719046748,5958.706254923222,1063.5661145437625,,1
278,-7.815550886717956e-15,1.1082840722981295,0.648483836220468,,,,,,2022-05-10 18:46:30,,,,0.7970004449060808,0.26949398424470433,0.5405213069578518,-0.6039787171908537,0.3556198575034831,0.7132630833918807,-0.7970004449060808,-0.26949398424470433,-0.5405213069578518,0.6039787171908537,-0.3556198575034831,-0.7132630833918807,6.994405033893702e-15,0.894934360389139,-0.4461978155424818,-6.994405033893702e-15,-0.894934360389139,0.4461978155424818,-2291.9712930957644,5878.737034363439,828.9615758318456,,1
279,-7.629466341747874e-15,1.1082840722879146,0.66206827721158,,,,,,2022-05-10 18:46:40,,,,0.7887224470863202,0.2742998672130267,0.5501604168868229,-0.6147494623520763,0.35192623296645076,0.7058548187041558,-0.7887224470863202,-0.2742998672130267,-0.5501604168868229,0.6147494623520763,-0.35192623296645076,-0.7058548187041558,6.827871580627824e-15,0.8949343603845812,-0.4461978155516235,-6.827871580627824e-15,-0.8949343603845812,0.4461978155516235,-2630.386585724373,5705.5687151526145,1018.2095267121766,,1
280,-7.691494523339482e-15,1.1082840722776997,0.6756527182026921,,,,,,2022-05-10 18:46:50,,,,0.7802989030013703,0.2790551324751991,0.5596980034037171,-0.6254067652135354,0.3481676660036767,0.6983162996627632,-0.7802989030013703,-0.2790551324751991,-0.5596980034037171,0.6254067652135354,-0.3481676660036767,-0.6983162996627632,6.883382731611272e-15,0.8949343603800233,-0.4461978155607652,-6.883382731611272e-15,-0.8949343603800233,0.4461978155607652,-2913.852298150066,5604.298185764256,789.9389561037391,,1
281,-7.753522704930305e-15,1.1082840722674847,0.6892371591938042,,,,,,2022-05-10 18:47:00,,,,0.7717313670831935,0.28375890252215236,0.5691323064976447,-0.6359486591383815,0.34434485019930283,0.6906489173822792,-0.7717313670831935,-0.28375890252215236,-0.5691323064976447,0.6359486591383815,-0.34434485019930283,-0.6906489173822792,6.938893882593451e-15,0.8949343603754654,-0.4461978155699069,-6.938893882593451e-15,-0.8949343603754654,0.4461978155699069,3120.0284520105233,5547.252141982798,190.57814486254767,,1
282,-8.001635431437497e-15,1.1082840722572698,0.7028216001849165,,,,,,2022-05-10 18:47:10,,,,0.7630214203351696,0.2884103093474454,0.5784615852170404,-0.646373198786661,0.34045849099357983,0.6828540867569542,-0.7630214203351696,-0.2884103093474454,-0.5784615852170404,0.646373198786661,-0.34045849099357983,-0.6828540867569542,7.160938486754706e-15,0.8949343603709075,-0.4461978155790486,-7.160938486754706e-15,-0.8949343603709075,0.4461978155790486,2870.550318061845,5668.9973628284715,391.26664748791563,,1
283,-8.063663613025571e-15,1.1082840722470542,0.7164060411760285,,,,,,2022-05-10 18:47:20,,,,0.7541706700403475,0.2930084946074427,0.5876841179909267,-0.6566784604742973,0.3365093055526896,0.6749332461996175,-0.7541706700403475,-0.2930084946074427,-0.5876841179909267,0.6566784604742973,-0.3365093055526896,-0.6749332461996175,7.216449637732445e-15,0.8949343603663493,-0.4461978155881909,-7.216449637732445e-15,-0.8949343603663493,0.4461978155881909,2549.675490014143,5829.371831106706,200.68850262536793,,1
284,-8.249748157889395e-15,1.1082840722368386,0.7299904821671406,,,,,,2022-05-10 18:47:30,,,,0.7451807494648454,0.2975526097797067,0.5967982029466048,-0.666862542528077,0.332498022636402,0.6668878573762393,-0.7451807494648454,-0.2975526097797067,-0.5967982029466048,0.666862542528077,-0.332498022636402,-0.6668878573762393,7.382983090826611e-15,0.8949343603617912,-0.4461978155973332,-7.382983090826611e-15,-0.8949343603617912,0.4461978155973332,2254.562177473755,5937.840973253314,410.11286036086057,,1
285,-8.311776339475122e-15,1.108284072226624,0.7435749231582528,,,,,,2022-05-10 18:47:40,,,,0.7360533175564575,0.3020418163195802,0.6058021582237073,-0.6769235656365736,0.3284253824635945,0.6587194049362057,-0.7360533175564575,-0.3020418163195802,-0.6058021582237073,0.6769235656365736,-0.3284253824635945,-0.6587194049362057,7.438494241800557e-15,0.8949343603572335,-0.4461978156064745,-7.438494241800557e-15,-0.8949343603572335,0.4461978156064745,1896.5524374492961,6071.481110637419,209.42435773549258,,1
286,-8.311776339422584e-15,1.1082840722164091,0.757159364149365,,,,,,2022-05-10 18:47:50,,,,0.7267900586385223,0.3064752858149278,0.6146943222845578,-0.6868596731969445,0.32429213657565886,0.6504293962383473,-0.7267900586385223,-0.3064752858149278,-0.6146943222845578,0.6868596731969445,-0.32429213657565886,-0.6504293962383473,7.438494241715653e-15,0.8949343603526756,-0.4461978156156162,-7.438494241715653e-15,-0.8949343603526756,0.4461978156156162,1557.7196067149287,6154.8899953895825,425.3489874738005,,1
287,-8.311776339370046e-15,1.1082840722061942,0.7707438051404772,,,,,,2022-05-10 18:48:00,,,,0.7173926820991064,0.3108522001390036,0.6234730542207828,-0.696669031657537,0.3200990476978123,0.6420193610727821,-0.7173926820991064,-0.3108522001390036,-0.6234730542207828,0.696669031657537,-0.3200990476978123,-0.6420193610727821,7.438494241630751e-15,0.8949343603481177,-0.4461978156247579,-7.438494241630751e-15,-0.8949343603481177,0.4461978156247579,1171.3659960125322,6250.5819790412015,215.92462973830789,,1
288,-8.125691794407417e-15,1.1082840721959801,0.7843282461315894,,,,,,2022-05-10 18:48:10,,,,0.7078629220755646,0.3151717516014249,0.6321367340561161,-0.706349830856243,0.3158468895983502,0.6334908513786165,-0.7078629220755646,-0.3151717516014249,-0.6321367340561161,0.706349830856243,-0.3158468895983502,-0.6334908513786165,7.271960788376918e-15,0.8949343603435602,-0.4461978156338988,-7.271960788376918e-15,-0.8949343603435602,0.4461978156338988,796.7525320377771,6297.008468912357,435.33490309830654,,1
289,-7.939607249447135e-15,1.1082840721857647,0.7979126871227015,,,,,,2022-05-10 18:48:20,,,,0.6982025371345316,0.3194331430972206,0.640683763045337,-0.7159002843545343,0.3115364469458617,0.6248454409575581,-0.6982025371345316,-0.3194331430972206,-0.640683763045337,0.7159002843545343,-0.3115364469458617,-0.6248454409575581,7.105427335126875e-15,0.8949343603390021,-0.4461978156430409,-7.105427335126875e-15,-0.8949343603390021,0.4461978156430409,396.4062514782454,6346.238041081076,219.41027335999865,,1
290,-8.063663612668777e-15,1.1082840721755505,0.8114971281138134,,,,,,2022-05-10 18:48:30,,,,0.688413309947407,0.32363558825391914,0.6491125639692973,-0.725318629767122,0.3071685151644262,0.616084725183498,-0.688413309947407,-0.32363558825391914,-0.6491125639692973,0.725318629767122,-0.3071685151644262,-0.616084725183498,7.216449637155868e-15,0.8949343603344445,-0.44619781565218203,-7.216449637155868e-15,-0.8949343603344445,0.44619781565218203,0.0,6346.590933314746,438.8205467199973,,1
291,-8.063663612617804e-15,1.1082840721653358,0.8250815691049255,,,,,,2022-05-10 18:48:40,,,,0.6784970469613903,0.3277783115766676,0.6574215814259688,-0.7346031290871778,0.30274390028683557,0.6072103207081065,-0.6784970469613903,-0.3277783115766676,-0.6574215814259688,0.7346031290871778,-0.30274390028683557,-0.6072103207081065,7.216449637073498e-15,0.8949343603298867,-0.4461978156613235,-7.216449637073498e-15,-0.8949343603298867,0.4461978156613235,-396.4062514782454,6346.238041081076,219.41027335999865,,1
292,-7.877579067661445e-15,1.1082840721551208,0.8386660100960376,,,,,,2022-05-10 18:48:50,,,,0.6684555780661314,0.33186054859133257,0.6656092821174701,-0.7437520690070544,0.29826341880585067,0.5982238651625088,-0.6684555780661314,-0.33186054859133257,-0.6656092821174701,0.7437520690070544,-0.29826341880585067,-0.5982238651625088,7.049916183829795e-15,0.8949343603253288,-0.44619781567046524,-7.049916183829795e-15,-0.8949343603253288,0.44619781567046524,-796.7525320377772,6297.008468912357,435.33490309830654,,1
